isomer_ID,Fucosylated,Acidic,Neutral,Basic Core Type,isomer_name,Hex,HexNAc,Fuc,Neu5Ac,isomer_suffix,Neu5Gc,CoreType_1,CoreType_2,has_linkage,has_Neu5Gc
10_8_4_0_0a,1,,1,2,4Fuc+Gal(b1-4)GlcNAc(b1-3)[Gal(b1-4)GlcNAc(b1-6)]Gal(b1-4)GlcNAc(b1-3)[Gal(b1-4)GlcNAc(b1-6)]Gal(b1-4)GlcNAc(b1-3)[Gal(b1-4)GlcNAc(b1-3)[Gal(b1-4)GlcNAc(b1-6)]Gal(b1-4)GlcNAc(b1-6)]Gal(b1-4)Glc,10,8,4,0,"a  ",0,,1,1,
1_1_0_1_1a,,1,,,Hex+HexNAc+Neu5Ac+Neu5Gc,1,1,0,1,"a  ",1,,,,1
2_0_0_0_1d,,1,,,2Hex+Neu5Gc,2,0,0,0,"d  ",1,,,,1
2_0_0_0_1e,,1,,,2Hex+Neu5Gc,2,0,0,0,"e  ",1,,,,1
2_0_0_0_1f,,1,,,2Hex+Neu5Gc,2,0,0,0,"f  ",1,,,,1
2_0_0_0_1g,,1,,,2Hex+Neu5Gc,2,0,0,0,"g  ",1,,,,1
4_2_2_1_0w,1,1,,,4Hex+2HexNAc+2Fuc+1Neu5Ac,4,2,2,1,"w  ",0,,,,
2_0_0_0_1h,,1,,,2Hex+Neu5Gc,2,0,0,0,"h  ",1,,,,1
2_0_0_0_2c,,1,,,2Hex+2Neu5Gc,2,0,0,0,"c  ",2,,,,1
2_0_0_0_2d,,1,,,2Hex+2Neu5Gc,2,0,0,0,"d  ",2,,,,1
2_0_0_0_2e,,1,,,2Hex+2Neu5Gc,2,0,0,0,"e  ",2,,,,1
4_2_3_0_0e,1,,1,,4Hex+2HexNAc+3Fuc,4,2,3,0,"e  ",0,,,,
2_0_0_0_2f,,1,,,2Hex+2Neu5Gc,2,0,0,0,"f  ",2,,,,1
2_0_0_1_1c,,1,,,2Hex+Neu5Ac+Neu5Gc,2,0,0,1,"c  ",1,,,,1
2_0_0_1_1e,,1,,,2Hex+Neu5Ac+Neu5Gc,2,0,0,1,"e  ",1,,,,1
4_2_3_0_0i,1,,1,,4Hex+2HexNAc+3Fuc,4,2,3,0,"i  ",0,,,,
2_0_0_1_1f,,1,,,2Hex+Neu5Ac+Neu5Gc,2,0,0,1,"f  ",1,,,,1
2_0_0_1_1g,,1,,,2Hex+Neu5Ac+Neu5Gc,2,0,0,1,"g  ",1,,,,1
2_0_0_1_1h,,1,,,2Hex+Neu5Ac+Neu5Gc,2,0,0,1,"h  ",1,,,,1
4_2_4_0_0b,1,,1,,4Hex+2HexNAc+4Fuc,4,2,4,0,"b  ",0,,,,
4_3_0_0_0a,,,1,,4Hex+3HexNAc,4,3,0,0,"a  ",0,,,,
4_3_0_1_0a,,1,,,4Hex+3HexNAc+Neu5Ac,4,3,0,1,"a  ",0,,,,
4_3_1_0_0b,1,,1,,4Hex+3HexNAc+Fuc,4,3,1,0,"b  ",0,,,,
4_3_2_0_0j,1,,1,,4Hex+3HexNAc+2Fuc,4,3,2,0,"j  ",0,,,,
4_4_0_0_0a,,,1,,4Hex+4HexNAc,4,4,0,0,"a  ",0,,,,
4_4_1_0_0a,1,,1,,4Hex+4HexNAc+Fuc,4,4,1,0,"a  ",0,,,,
4_5_0_0_0a,,,1,,4Hex+5HexNAc,4,5,0,0,"a  ",0,,,,
4_5_1_0_0a,1,,1,,4Hex+5HexNAc+Fuc,4,5,1,0,"a  ",0,,,,
2_0_0_1_2a,,1,,,2Hex+Neu5Ac+2Neu5Gc,2,0,0,1,"a  ",2,,,,1
5_0_0_0_0c,,,1,,5Hex,5,0,0,0,"c  ",0,,,,
5_0_0_0_0d,,,1,,5Hex,5,0,0,0,"d  ",0,,,,
5_0_0_0_0e,,,1,,5Hex,5,0,0,0,"e  ",0,,,,
5_0_0_0_0f,,,1,,5Hex,5,0,0,0,"f  ",0,,,,
5_0_0_0_0g,,,1,,5Hex,5,0,0,0,"g  ",0,,,,
2_0_1_0_1a,1,1,,,Hex2+Fuc+Neu5Gc,2,0,1,0,"a  ",1,,,,1
5_0_0_1_0b,,1,,,5Hex+1Neu5Ac,5,0,0,1,"b  ",0,,,,
5_0_1_0_0a,1,,1,,5Hex+Fuc,5,0,1,0,"a  ",0,,,,
5_3_1_0_0p,1,,1,,5Hex+3HexNAc+1Fuc,5,3,1,0,"p  ",0,,,,
2_0_1_1_1a,1,1,,,2Hex+Fuc+Neu5Ac+Neu5Gc,2,0,1,1,"a  ",1,,,,1
2_1_0_0_1a,,1,,,2Hex+HexNAc+Neu5Gc,2,1,0,0,"a  ",1,,,,1
2_1_0_0_1b,,1,,,2Hex+HexNAc+Neu5Gc,2,1,0,0,"b  ",1,,,,1
2_1_0_1_1a,,1,,,2Hex+HexNAc+Neu5Ac+Neu5Gc,2,1,0,1,"a  ",1,,,,1
2_2_0_0_1a,,1,,,2Hex+2HexNAc+Neu5Gc,2,2,0,0,"a  ",1,,,,1
3_0_0_0_1c,,1,,,3Hex+Neu5Gc,3,0,0,0,"c  ",1,,,,1
3_0_0_0_1d,,1,,,3Hex+Neu5Gc,3,0,0,0,"d  ",1,,,,1
3_0_0_0_2b,,1,,,3Hex+2Neu5Gc,3,0,0,0,"b  ",2,,,,1
3_0_0_1_1a,,1,,,3Hex+Neu5Ac+Neu5Gc,3,0,0,1,"a  ",1,,,,1
3_0_2_0_1a,1,1,,,3Hex+2Fuc+Neu5Gc,3,0,2,0,"a  ",1,,,,1
3_1_0_0_1c,,1,,,3Hex+HexNAc+Neu5Gc,3,1,0,0,"c  ",1,,,,1
5_1_0_0_0h,,,1,,5Hex+HexNAc,5,1,0,0,"h  ",0,,,,
3_1_1_0_1a,1,1,,,3Hex+HexNAc+Fuc+Neu5Gc,3,1,1,0,"a  ",1,,,,1
3_1_1_1_1a,1,1,,,3Hex+HexNAc+Fuc+Neu5Ac+Neu5Gc,3,1,1,1,"a  ",1,,,,1
3_2_1_0_1a,1,,1,,3Hex+2HexNAc+Fuc+Neu5Gc,3,2,1,0,"a  ",1,,,,1
5_1_1_0_0a,1,,1,,5Hex+HexNAc+Fuc,5,1,1,0,"a  ",0,,,,
4_0_0_0_1a,,1,,,4Hex+Neu5Gc,4,0,0,0,"a  ",1,,,,1
4_0_0_1_1a,,1,,,4Hex+Neu5Ac+Neu5Gc,4,0,0,1,"a  ",1,,,,1
5_2_0_0_0c,,,1,,5Hex+2HexNAc,5,2,0,0,"c  ",0,,,,
5_2_0_0_0e,,,1,,5Hex+2HexNAc,5,2,0,0,"e  ",0,,,,
4_1_0_0_1c,,1,,,4Hex+HexNAc+Neu5Gc,4,1,0,0,"c  ",1,,,,1
4_2_0_0_1c,,1,,,4Hex+2HexNAc+Neu5Gc,4,2,0,0,"c  ",1,,,,1
5_0_0_0_1a,,1,,,5Hex+Neu5Gc,5,0,0,0,"a  ",1,,,,1
5_2_0_1_0c,,1,,,5Hex+2HexNAc+Neu5Ac,5,2,0,1,"c  ",0,,,,
5_2_1_0_0b,1,,1,,5Hex+2HexNAc+Fuc,5,2,1,0,"b  ",0,,,,
5_2_1_0_0c,1,,1,,5Hex+2HexNAc+Fuc,5,2,1,0,"c  ",0,,,,
2_0_0_0_1a,,1,,,"Neu5Gc(a2-3)Gal(b1-4)Glc (3'-NGc-SL or 3'-GL)",2,0,0,0,"a  ",1,,,1,1
5_2_1_1_0b,1,1,,,5Hex+2HexNAc+Fuc+Neu5Ac,5,2,1,1,"b  ",0,,,,
5_2_1_1_0c,1,1,,,5Hex+2HexNAc+Fuc+Neu5Ac,5,2,1,1,"c  ",0,,,,
2_0_0_0_1b,,1,,,"Neu5Gc(a2-6)Gal(b1-4)Glc (6'-GL)",2,0,0,0,"b  ",1,,,1,1
5_2_2_0_0b,1,,1,,5Hex+2HexNAc+2Fuc,5,2,2,0,"b  ",0,,,,
5_2_2_0_0c,1,,1,,5Hex+2HexNAc+2Fuc,5,2,2,0,"c  ",0,,,,
2_0_0_0_1c,,1,,,Neu5Gc-Gal(b1-4)Glc,2,0,0,0,"c  ",1,,,1,1
5_2_3_0_0a,1,,1,,5Hex+2HexNAc+3Fuc,5,2,3,0,"a  ",0,,,,
2_0_0_0_2a,,1,,,"Neu5Gc(a2-8)Neu5Gc(a2-3)Gal(b1-4)Glc (DGL)",2,0,0,0,"a  ",2,,,1,1
5_3_0_0_0b,,,1,,5Hex+3HexNAc,5,3,0,0,"b  ",0,,,,
2_0_0_0_2b,,1,,,Neu5Gc-Neu5Gc-Gal(b1-4)Glc,2,0,0,0,"b  ",2,,,1,1
2_0_0_1_1b,,1,,,"Neu5Gc(a2-8)Neu5Ac(a2-3)Gal(b1-4)Glc (GSL)",2,0,0,1,"b  ",1,,,1,1
2_0_0_1_1d,,1,,,Neu5Ac(a2-8)Neu5Gc(a2-6)Gal(b1-4)Glc,2,0,0,1,"d  ",1,,,1,1
3_0_0_0_1a,,1,,,Gal(b1-3)[Neu5Gc(a2-6)]Gal(b1-4)Glc,3,0,0,0,"a  ",1,,,1,1
3_0_0_0_1b,,1,,,Neu5Gc(a2-3)Gal(b1-3)Gal(b1-4)Glc,3,0,0,0,"b  ",1,,,1,1
3_0_0_0_2a,,1,,,Neu5Gc(a2-3)Gal(b1-3)[Neu5Gc(a2-6)]Gal(b1-4)Glc,3,0,0,0,"a  ",2,,,1,1
5_3_0_0_0j,,,1,,5Hex+3HexNAc,5,3,0,0,"j  ",0,,,,
5_3_0_0_0k,,,1,,5Hex+3HexNAc,5,3,0,0,"k  ",0,,,,
5_3_0_0_0l,,,1,,5Hex+3HexNAc,5,3,0,0,"l  ",0,,,,
5_3_0_0_0m,,,1,,5Hex+3HexNAc,5,3,0,0,"m  ",0,,,,
5_3_0_0_0n,,,1,,5Hex+3HexNAc,5,3,0,0,"n  ",0,,,,
5_3_0_0_0o,,,1,,5Hex+3HexNAc,5,3,0,0,"o  ",0,,,,
5_3_0_0_0p,,,1,,5Hex+3HexNAc,5,3,0,0,"p  ",0,,,,
5_3_0_0_0q,,,1,,5Hex+3HexNAc,5,3,0,0,"q  ",0,,,,
5_3_0_1_0b,,1,,,5Hex+3HexNAc+1Neu5Ac,5,3,0,1,"b  ",0,,,,
5_3_0_1_0c,,1,,,5Hex+3HexNAc+1Neu5Ac,5,3,0,1,"c  ",0,,,,
5_3_0_1_0d,,1,,,5Hex+3HexNAc+1Neu5Ac,5,3,0,1,"d  ",0,,,,
5_3_1_0_0k,1,,1,,5Hex+3HexNAc+1Fuc,5,3,1,0,"k  ",0,,,,
5_3_1_0_0l,1,,1,,5Hex+3HexNAc+1Fuc,5,3,1,0,"l  ",0,,,,
5_3_1_0_0q,1,,1,,5Hex+3HexNAc+1Fuc,5,3,1,0,"q  ",0,,,,
5_3_1_1_0e,1,1,,,5Hex+3HexNAc+1Fuc+1Neu5Ac,5,3,1,1,"e  ",0,,,,
5_3_1_1_0f,1,1,,,5Hex+3HexNAc+1Fuc+1Neu5Ac,5,3,1,1,"f  ",0,,,,
5_3_1_1_0g,1,1,,,5Hex+3HexNAc+1Fuc+1Neu5Ac,5,3,1,1,"g  ",0,,,,
5_3_2_0_0x,1,,1,,5Hex+3HexNAc+2Fuc,5,3,2,0,"x  ",0,,,,
5_3_2_0_0y,1,,1,,5Hex+3HexNAc+2Fuc,5,3,2,0,"y  ",0,,,,
5_3_2_0_0z,1,,1,,5Hex+3HexNAc+2Fuc,5,3,2,0,"z  ",0,,,,
5_3_2_0_0aa,1,,1,,5Hex+3HexNAc+2Fuc,5,3,2,0,"aa ",0,,,,
5_3_2_0_0ab,1,,1,,5Hex+3HexNAc+2Fuc,5,3,2,0,"ab ",0,,,,
5_3_2_0_0ac,1,,1,,5Hex+3HexNAc+2Fuc,5,3,2,0,"ac ",0,,,,
5_3_2_1_0h,1,1,,,5Hex+3HexNAc+2Fuc+1Neu5Ac,5,3,2,1,"h  ",0,,,,
5_3_2_1_0i,1,1,,,5Hex+3HexNAc+2Fuc+1Neu5Ac,5,3,2,1,"i  ",0,,,,
6_0_0_0_1a,,1,,,6Hex+Neu5Gc,6,0,0,0,"a  ",1,,,,1
5_3_3_0_0l,1,,1,,5Hex+3HexNAc+3Fuc,5,3,3,0,"l  ",0,,,,
5_3_3_0_0m,1,,1,,5Hex+3HexNAc+3Fuc,5,3,3,0,"m  ",0,,,,
5_3_3_0_0n,1,,1,,5Hex+3HexNAc+3Fuc,5,3,3,0,"n  ",0,,,,
5_3_3_1_0c,1,1,,,5Hex+3HexNAc+3Fuc+1Neu5Ac,5,3,3,1,"c  ",0,,,,
5_3_4_0_0c,1,,1,,5Hex+3HexNAc+4Fuc,5,3,4,0,"c  ",0,,,,
5_4_0_0_0a,,,1,,5Hex+4HexNAc,5,4,0,0,"a  ",0,,,,
5_4_0_1_0a,,1,,,5Hex+4HexNAc+Neu5Ac,5,4,0,1,"a  ",0,,,,
5_4_1_0_0a,1,,1,,5Hex+4HexNAc+Fuc,5,4,1,0,"a  ",0,,,,
6_0_0_0_0b,,,1,,6Hex,6,0,0,0,"b  ",0,,,,
6_0_0_0_0c,,,1,,6Hex,6,0,0,0,"c  ",0,,,,
6_0_0_0_0d,,,1,,6Hex,6,0,0,0,"d  ",0,,,,
6_0_0_0_0e,,,1,,6Hex,6,0,0,0,"e  ",0,,,,
6_0_0_1_0a,,1,,,6Hex+Neu5Ac,6,0,0,1,"a  ",0,,,,
6_1_0_0_0b,,,1,,6Hex+HexNAc,6,1,0,0,"b  ",0,,,,
6_2_0_0_0d,,,1,,6Hex+2HexNAc,6,2,0,0,"d  ",0,,,,
6_3_1_0_0a,1,,1,,6Hex+3HexNAc+Fuc,6,3,1,0,"a  ",0,,,,
6_3_2_0_0a,1,,1,,6Hex+3HexNAc+2Fuc,6,3,2,0,"a  ",0,,,,
6_4_0_0_0f,,,1,,6Hex+4HexNAc,6,4,0,0,"f  ",0,,,,
6_4_0_0_0g,,,1,,6Hex+4HexNAc,6,4,0,0,"g  ",0,,,,
6_4_0_0_0h,,,1,,6Hex+4HexNAc,6,4,0,0,"h  ",0,,,,
6_4_0_0_0i,,,1,,6Hex+4HexNAc,6,4,0,0,"i  ",0,,,,
6_4_0_0_0j,,,1,,6Hex+4HexNAc,6,4,0,0,"j  ",0,,,,
6_4_0_1_0b,,1,,,6Hex+4HexNAc+1Neu5Ac,6,4,0,1,"b  ",0,,,,
6_4_0_1_0c,,1,,,6Hex+4HexNAc+1Neu5Ac,6,4,0,1,"c  ",0,,,,
6_4_0_1_0d,,1,,,6Hex+4HexNAc+1Neu5Ac,6,4,0,1,"d  ",0,,,,
6_4_1_0_0i,1,,1,,6Hex+4HexNAc+Fuc,6,4,1,0,"i  ",0,,,,
6_4_1_0_0j,1,,1,,6Hex+4HexNAc+Fuc,6,4,1,0,"j  ",0,,,,
6_4_1_0_0k,1,,1,,6Hex+4HexNAc+Fuc,6,4,1,0,"k  ",0,,,,
6_4_1_0_0l,1,,1,,6Hex+4HexNAc+Fuc,6,4,1,0,"l  ",0,,,,
6_4_1_0_0m,1,,1,,6Hex+4HexNAc+Fuc,6,4,1,0,"m  ",0,,,,
6_4_1_0_0n,1,,1,,6Hex+4HexNAc+Fuc,6,4,1,0,"n  ",0,,,,
6_4_1_0_0o,1,,1,,6Hex+4HexNAc+Fuc,6,4,1,0,"o  ",0,,,,
6_4_1_0_0p,1,,1,,6Hex+4HexNAc+Fuc,6,4,1,0,"p  ",0,,,,
6_4_1_1_0a,1,1,,,6Hex+4HexNAc+Fuc+Neu5Ac,6,4,1,1,"a  ",0,,,,
6_4_1_1_0b,1,1,,,6Hex+4HexNAc+Fuc+Neu5Ac,6,4,1,1,"b  ",0,,,,
6_4_2_0_0p,1,,1,,6Hex+4HexNAc+2Fuc,6,4,2,0,"p  ",0,,,,
6_4_2_0_0q,1,,1,,6Hex+4HexNAc+2Fuc,6,4,2,0,"q  ",0,,,,
6_4_2_0_0r,1,,1,,6Hex+4HexNAc+2Fuc,6,4,2,0,"r  ",0,,,,
6_4_2_0_0s,1,,1,,6Hex+4HexNAc+2Fuc,6,4,2,0,"s  ",0,,,,
6_4_2_0_0t,1,,1,,6Hex+4HexNAc+2Fuc,6,4,2,0,"t  ",0,,,,
6_4_2_0_0u,1,,1,,6Hex+4HexNAc+2Fuc,6,4,2,0,"u  ",0,,,,
6_4_2_1_0d,1,1,,,6Hex+4HexNAc+2Fuc+Neu5Ac,6,4,2,1,"d  ",0,,,,
6_4_3_0_0o,1,,1,,6Hex+4HexNAc+3Fuc,6,4,3,0,"o  ",0,,,,
6_4_4_0_0g,1,,1,,6Hex+4HexNAc+4Fuc,6,4,4,0,"g  ",0,,,,
6_4_5_0_0a,1,,1,,6Hex+4HexNAc+5Fuc,6,4,5,0,"a  ",0,,,,
6_5_1_1_0a,1,1,,,6Hex+5HexNAc+Fuc+Neu5Ac,6,5,1,1,"a  ",0,,,,
6_5_1_1_0b,1,1,,,6Hex+5HexNAc+Fuc+Neu5Ac,6,5,1,1,"b  ",0,,,,
7_0_0_0_0a,,,1,,7Hex,7,0,0,0,"a  ",0,,,,
7_0_0_0_0b,,,1,,7Hex,7,0,0,0,"b  ",0,,,,
7_0_0_0_0d,,,1,,7Hex,7,0,0,0,"d  ",0,,,,
7_2_0_0_0a,,,1,,7Hex+2HexNAc,7,2,0,0,"a  ",0,,,,
7_2_0_1_0a,,1,,,7Hex+2HexNAc+Neu5Ac,7,2,0,1,"a  ",0,,,,
7_5_0_0_0b,,,1,,7Hex+5HexNAc,7,5,0,0,"b  ",0,,,,
7_5_0_0_0c,,,1,,7Hex+5HexNAc,7,5,0,0,"c  ",0,,,,
7_5_1_0_0b,1,,1,,7Hex+5HexNAc+Fuc,7,5,1,0,"b  ",0,,,,
7_5_1_1_0a,1,1,,,7Hex+5HexNAc+Fuc+Neu5Ac,7,5,1,1,"a  ",0,,,,
7_5_2_0_0b,1,,1,,7Hex+5HexNAc+2Fuc,7,5,2,0,"b  ",0,,,,
7_5_2_1_0b,1,1,,,7Hex+5HexNAc+2Fuc+Neu5Ac,7,5,2,1,"b  ",0,,,,
7_5_3_0_0a,1,,1,,7Hex+5HexNAc+3Fuc,7,5,3,0,"a  ",0,,,,
7_5_3_0_0b,1,,1,,7Hex+5HexNAc+3Fuc,7,5,3,0,"b  ",0,,,,
7_5_4_0_0a,1,,1,,7Hex+5HexNAc+4Fuc,7,5,4,0,"a  ",0,,,,
7_5_4_0_0b,1,,1,,7Hex+5HexNAc+4Fuc,7,5,4,0,"b  ",0,,,,
8_0_0_0_0b,,,1,,8Hex,8,0,0,0,"b  ",0,,,,
8_0_2_1_0a,1,1,,,8Hex+2Fuc+Neu5Ac,8,0,2,1,"a  ",0,,,,
8_6_0_0_0b,,,1,,8Hex+6HexNAc,8,6,0,0,"b  ",0,,,,
8_6_1_0_0b,1,,1,,8Hex+6HexNAc+Fuc,8,6,1,0,"b  ",0,,,,
8_6_2_0_0b,1,,1,,8Hex+6HexNAc+2Fuc,8,6,2,0,"b  ",0,,,,
8_6_2_3_0a,1,1,,,8Hex+6HexNAc+2Fuc+3Neu5Ac,8,6,2,3,"a  ",0,,,,
8_6_3_0_0b,1,,1,,8Hex+6HexNAc+3Fuc,8,6,3,0,"b  ",0,,,,
8_6_4_0_0b,1,,1,,8Hex+6HexNAc+4Fuc,8,6,4,0,"b  ",0,,,,
8_6_5_3_0a,1,1,,,8Hex+6HexNAc+5Fuc+3Neu5Ac,8,6,5,3,"a  ",0,,,,
9_0_0_0_0a,,,1,,9Hex,9,0,0,0,"a  ",0,,,,
9_0_0_1_0a,,1,,,9Hex+Neu5Ac,9,0,0,1,"a  ",0,,,,
9_0_1_1_0a,1,1,,,9Hex+Fuc+Neu5Ac,9,0,1,1,"a  ",0,,,,
3_1_0_0_0a,,,1,1,"Gal(b1-3)GlcNAc(b1-3)Gal(b1-4)Glc (LNT)",3,1,0,0,"a  ",0,1,,1,
1_1_0_1_0a,,1,,,"Neu5Ac(a2-3)Gal(b1-4)GlcNAc (3'-SLN)",1,1,0,1,"a  ",0,,,1,
1_1_0_1_0b,,1,,,"Neu5Ac(a2-6)Gal(b1-4)GlcNAc (6'-SLN)",1,1,0,1,"b  ",0,,,1,
1_1_0_1_0f,,1,,,Gal(b1-4)[Neu5Ac(a2-3)]GlcNAc,1,1,0,1,"f  ",0,,,1,
1_1_0_1_0g,,1,,,Gal(b1-4)[Neu5Ac(a2-6)]GlcNAc,1,1,0,1,"g  ",0,,,1,
1_1_0_2_0a,,1,,,"Neu5Ac(a2-8)Neu5Ac(a2-3)Gal(b1-4)GlcNAc (DSLN)",1,1,0,2,"a  ",0,,,1,
1_1_1_0_0a,1,,1,,Gal(b1-4)[Fuc(a1-3)]GlcNAc,1,1,1,0,"a  ",0,,,1,
1_1_1_0_0d,1,,1,,Fuc(a1-2)Gal(b1-4)GlcNAc,1,1,1,0,"d  ",0,,,1,
1_1_1_1_0a,1,1,,,"Neu5Ac(a2-6)Gal(b1-3)[Fuc(a1-4)]GlcNAc (3'Sle)",1,1,1,1,"a  ",0,,,1,
1_2_0_0_0e,,,1,,"GlcNAc(1-6)GalNAc(1-4)Glc (bosiose)",1,2,0,0,"e  ",0,,,1,
2_0_0_1_0a,,1,,,"Neu5Ac(a2-3)Gal(b1-4)Glc (3′-SL)",2,0,0,1,"a  ",0,,,1,
2_0_0_1_0b,,1,,,"Neu5Ac(a2-6)Gal(b1-4)Glc (6′-SL)",2,0,0,1,"b  ",0,,,1,
2_0_0_1_0d,,1,,,"Neu4,5Ac(a2-3)Gal(b1-4)Glc",2,0,0,1,"d  ",0,,,1,
2_0_0_2_0a,,1,,,"Neu5Ac(a2-8)Neu5Ac(a2-3)Gal(b1-4)Glc (DSL)",2,0,0,2,"a  ",0,,,1,
2_0_1_0_0a,1,,1,,"Fuc(a1-2)Gal(b1-4)Glc (2'-FL)",2,0,1,0,"a  ",0,,,1,
2_0_1_0_0b,1,,1,,"Gal(b1-4) [Fuc(a1-3)]Glc (3-FL)",2,0,1,0,"b  ",0,,,1,
2_0_1_1_0a,1,1,,,Neu5Ac(a2-3)Gal(b1-4)[Fuc(a1-3)]Glc,2,0,1,1,"a  ",0,,,1,
2_0_2_0_0a,1,,1,,"Fuc(a1-2)Gal(b1-4)GlcFuc(a1-3) (DFL)",2,0,2,0,"a  ",0,,,1,
2_1_0_0_0a,,,1,,"GalNAc(a1-3)Gal(b1-4)Glc (a 3'-GalNAcL)",2,1,0,0,"a  ",0,,,1,
2_1_0_0_0c,,,1,,GlcNAc(b1-3)Gal(b1-4)Glc,2,1,0,0,"c  ",0,,,1,
2_1_0_0_0d,,,1,,"GlcNAc(b1-6)Gal(b1-4)Glc (6'-GlcNAcL)",2,1,0,0,"d  ",0,,,1,
2_1_0_0_0e,,,1,,Gal-Gal(b1-4)GlcNAc,2,1,0,0,"e  ",0,,,1,
